,epoch,loss,val_loss,ivw,evw,ivw_ann
1271,1272.0,1.4426363,1.8193105,28104.486,28116.44,27572.6
1272,1273.0,1.5765259,1.7464427,36511.223,36528.2,33361.156
1273,1274.0,1.9977278,1.6055899,45513.098,45540.824,37988.56
1274,1275.0,1.591578,1.6363277,24865.441,24874.504,25240.287
1275,1276.0,1.599841,1.6078092,38430.42,38451.766,33259.67
1276,1277.0,1.3353912,1.6100003,28005.045,28016.805,27020.496
1277,1278.0,1.6473747,1.9156609,35575.99,35594.117,31790.121
1278,1279.0,2.1772473,1.8394748,45115.465,45142.75,37655.39
1279,1280.0,1.9308474,1.823018,39025.855,39047.53,33957.902
1280,1281.0,2.1984162,1.8074021,40587.418,40613.22,33618.574
1281,1282.0,1.5819125,1.7962494,34962.457,34978.85,32304.896
1282,1283.0,1.5704643,1.9684603,34198.69,34214.438,31735.572
1283,1284.0,1.7785999,1.9430288,24865.441,24874.504,24594.26
1284,1285.0,2.0403056,1.8665695,39025.855,39047.53,33274.594
1285,1286.0,2.036269,1.9819096,36511.223,36528.2,32005.205
1286,1287.0,2.603181,2.070014,40587.418,40613.22,32224.928
1287,1288.0,2.4154716,2.2107294,38430.42,38451.766,31928.354
1288,1289.0,1.7756933,2.1754649,24865.441,24874.504,24827.82
1289,1290.0,1.6709586,2.933179,35187.92,35203.98,31743.57
1290,1291.0,1.669194,4.955151,30586.148,30600.059,27639.398
1291,1292.0,7.306611,2.640761,41351.184,41377.633,30276.885
1292,1293.0,2.308318,2.1061747,38430.42,38451.766,35385.113
1293,1294.0,5.037696,2.3458538,34198.69,34214.438,28372.494
1294,1295.0,1.3463429,1.6862025,36240.137,36258.67,30874.229
1295,1296.0,2.1290507,2.4248164,24865.441,24874.504,23069.914
1296,1297.0,2.4198823,2.2473726,39025.855,39047.53,32733.965
1297,1298.0,2.496747,2.203381,44749.33,44776.41,36710.195
1298,1299.0,2.1781988,2.107092,38430.42,38451.766,32738.5
1299,1300.0,1.8406658,1.675319,38430.42,38451.766,33455.984
1300,1301.0,1.876327,1.5544777,45115.465,45142.75,38343.844
1301,1302.0,1.5176523,1.4827935,36511.223,36528.2,33810.34
